"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21048","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21048","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","18",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21048","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21050","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21050","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","35",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21050","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","37",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21051","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21051","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21053","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21053","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","9",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21053","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","23",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21053","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","35",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21054","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21054","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21054","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21057","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21057","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21057","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","13",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21057","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21065","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21065","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21071","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","7",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21071","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","7",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21074","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21074","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","10",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21074","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","44",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21074","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","60",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21075","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21075","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21078","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21078","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21082","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21082","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21082","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21082","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21084","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21084","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21084","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","16",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21084","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","22",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21085","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21085","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21085","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21087","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21087","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21087","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","12",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21087","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21092","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21092","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21093","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21093","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21102","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21102","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21102","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","29",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21102","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","41",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21104","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21104","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","7",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21104","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","9",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21105","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21105","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21108","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21108","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21108","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21111","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21111","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21111","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","23",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21111","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","26",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21113","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21113","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21114","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21114","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21114","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21117","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21117","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21120","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21120","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","30",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21120","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","33",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21122","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21122","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21122","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21128","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21128","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21128","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21131","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21131","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21131","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21132","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21132","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21132","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","10",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21132","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21133","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21133","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21133","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21136","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21136","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21136","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","30",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21136","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","37",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21144","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21144","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","9",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21144","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21146","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21146","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21152","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","1",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21152","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21152","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","14",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21152","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","18",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21153","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21153","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21154","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","2",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21154","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","7",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21154","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","22",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21154","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","31",""
"CENSUS","2007","YEAR","","ZIP CODE","MARYLAND","24","","","","","21155","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","4",""
